name,gender,wikidata,type
"Rue du Jardinage - Tuinbouwstraat",,,relation
"Rue du Jardinier - Hovenierstraat",,,relation
"Rue du Javelot - Speerstraat",,,way
"Rue du Katanga - Katangastraat",,,relation
"Rue du Keelbeek - Keelbeekstraat",,,relation
"Rue du Kent - Kentstraat",,,relation
"Rue du Klesper - Klesperstraat",,,relation
"Rue du Knijf - Knijfstraat",,,way
"Rue du Korenbeek - Korenbeekstraat",,,relation
"Rue du Kriekenput - Kriekenputstraat",,,way
"Rue du Labeur - Arbeidsstraat",,,relation
"Rue du Labrador - Labradorstraat",,,way
"Rue du Lac - Meerstraat",,,relation
"Rue du Laekenveld - Laekenveldstraat",,,relation
"Rue du Lama - Lamastraat",,,way
"Rue du Lavoir - Wasserijstraat",,,relation
"Rue du Levant - Levantstraat",,,way
"Rue du Leybeek - Leybeekstraat",,,relation
"Rue du Libre Examen - Vrij-Onderzoekstraat",,,relation
"Rue du Lierre - Klimopstraat",,,relation
"Rue du Lièvre - Haasstraat",,,relation
"Rue du Lilas - Seringstraat",,,relation
"Rue du Lion - Leeuwstraat",,,way
"Rue du Lombard - Lombardstraat",,,way
"Rue du Loriot - Wielewaalstraat",,,way
"Rue du Loutrier - Ottervangerstraat",,,way
"Rue du Luxembourg - Luxemburgstraat",,,relation
"Rue du Lycée - Lyceumstraat",,,way
"Rue du Madrigal - Madrigalstraat",,,relation
"Rue du Magasin - Pakhuisstraat",,,way
"Rue du Magistrat - Wethoudersstraat",,,way
"Rue du Mail - Maliestraat",,,way
"Rue du Maquis - Maquisstraat",,,relation
"Rue du Maraîcher - Groenteboerstraat",,,relation
"Rue du Marais - Broekstraat",,,way
"Rue du Marché - Marktstraat",,,relation
"Rue du Marché au Charbon - Kolenmarkt",,,way
"Rue du Marché aux Fromages - Kaasmarkt",,,relation
"Rue du Marché aux Herbes - Grasmarkt",,,way
"Rue du Marché aux Peaux - Huidenmarkt",,,way
"Rue du Marché aux Porcs - Varkensmarkt",,,way
"Rue du Marché aux Poulets - Kiekenmarkt",,,way
"Rue du Maroquin - Marokijnstraat",,,relation
"Rue du Marquis - Markiesstraat",,,way
"Rue du Marronnier - Kastanjeboomstraat",,,way
"Rue du Marteau - Hamerstraat",,,relation
"Rue du Meiboom - Meiboomstraat",,,way
"Rue du Melkriek - Melkriekstraat",,,way
"Rue du Melon - Meloenstraat",,,way
"Rue du Menuet - Menuetstraat",,,relation
"Rue du Menuisier - Schrijnwerkerstraat",,,relation
"Rue du Méridien - Middaglijnstraat",,,relation
"Rue du Mérinos - Merinosstraat",,,way
"Rue du Merlo - Merlostraat",,,way
"Rue du Métal - Metaalstraat",,,way
"Rue du Midi - Zuidstraat",,,way
"Rue du Millefeuille - Duizendbladstraat",,,way
"Rue du Ministre - Ministerstraat",,,way
"Rue du Miroir - Spiegelstraat",,,way
"Rue du Molenblok - Molenblokstraat",,,relation
"Rue du Monastère - Munsterstraat",,,way
"Rue du Moniteur - Staatsbladsstraat",,,relation
"Rue du Mont Saint-Alban - Sint-Albaansbergstraat",,,relation
"Rue du Mont-Blanc - Witte-Bergstraat",,,way
"Rue du Monténégro - Montenegrostraat",,,relation
"Rue du Moulin - Molenstraat",,,relation
"Rue du Moulin à Papier - Papiermolenstraat",,,way
"Rue du Moulin à Vent - Windmolenstraat",,,relation
"Rue du Muguet - Meibloemstraat",,,relation
"Rue du Musée - Museumstraat",,,way
"Rue du Mystère - Mysteriestraat",,,way
"Rue du Neep - Neepstraat",,,relation
"Rue du Nid - Neststraat",,,relation
"Rue du Nieuwmolen - Nieuwmolenstraat",,,way
"Rue du Niveau - Waterpasstraat",,,relation
"Rue du Nom de Jésus - Naam Jezusstraat",,,way
"Rue du Nord - Noordstraat",,,relation
"Rue du Noyer - Notelaarsstraat",,,relation
"Rue du Noyer - Notelaarstraat",,,relation
"Rue du Pacifique - Stille Oceaanstraat",,,way
"Rue du Page - Edelknaapstraat",,,way
"Rue du Parlement - Parlementsstraat",,,relation
"Rue du Parnasse - Parnassusstraat",,,relation
"Rue du Paruck - Paruckstraat",,,relation
"Rue du Patinage - Schaatsstraat",,,relation
"Rue du Pâturage - Weilandstraat",,,relation
"Rue du Pavillon - Paviljoenstraat",,,relation
"Rue du Pays de Liège - Land-van-Luikstraatje",,,way
"Rue du Pélican - Pelikaanstraat",,,way
"Rue du Péloponnèse - Peloponnesosstraat",,,relation
"Rue du Pène - Schootstraat",,,way
"Rue du Pépin - Kernstraat",,,relation
"Rue du Persil - Peterseliestraat",,,way
"Rue du Petit Rempart - Vestje",,,way
"Rue du Petit-Berchem - Klein Berchemstraat",,,relation
"Rue du Peuple - Volksstraat",,,way
"Rue du Peuplier - Populierstraat",,,way
"Rue du Pic-Vert - Groene Spechtstraat",,,way
"Rue du Pinson - Vinkstraat",,,way
"Rue du Pippenzijpe - Pippenzijpestraat",,,relation
"Rue du Planeur - Zweefvliegtuigstraat",,,relation
"Rue du Poinçon - Priemstraat",,,way
"Rue du Poivre - Peperstraat",,,way
"Rue du Pôle - Poolstraat",,,relation
"Rue du Pommier - Appelboomstraat",,,relation
"Rue du Pont Neuf - Nieuwbrug",,,relation
"Rue du Pont de l'Avenue - Laanbrugstraat",,,relation
"Rue du Pont de la Carpe - Karperbrug",,,way
"Rue du Pont-Levis - Ophaalbrugstraat",,,relation
"Rue du Pontonnier - Pontonnierstraat",,,relation
"Rue du Postillon - Postiljonstraat",,,relation
"Rue du Potaerdenberg - Potaardenbergstraat",,,relation
"Rue du Potaerdenberg - Potaerdenbergstraat",,,relation
"Rue du Prado - Pradostraat",,,relation
"Rue du Pré - Weidestraat",,,way
"Rue du Pré aux Oies - Ganzenweidestraat",,,relation
"Rue du Presbytère - Pastorijstraat",,,relation
"Rue du Président - Voorzittersstraat",,,relation
"Rue du Prétoire - Rechtszaalstraat",,,relation
"Rue du Prévôt - Provooststraat",,,way
"Rue du Prince Royal - Koninklijke-Prinsstraat",,,relation
"Rue du Printemps - Lentestraat",,,relation
"Rue du Progrès - Vooruitgangstraat",,,relation
"Rue du Radium - Radiumstraat",,,relation
"Rue du Railway - Railwaystraat",,,way
"Rue du Ramier - Bosduifstraat",,,relation
"Rue du Reigersvliet - Reigersvlietstraat",,,relation
"Rue du Relais - Pleisterstraat",,,relation
"Rue du Relais Sacré - Fakkelloopstraat",,,relation
"Rue du Remblai - Aanaardingsstraat",,,relation
"Rue du Remorqueur - Stoomslepersstraat",,,relation
"Rue du Rempart des Moines - Papenvest",,,way
"Rue du Repos - Ruststraat",,,relation
"Rue du Roetaert - Roetaertstraat",,,way
"Rue du Roitelet - Winterkoninkjestraat",,,way
"Rue du Roman - Romanstraat",,,relation
"Rue du Romarin - Rosmarijnstraat",,,relation
"Rue du Roseau - Rietstraat",,,relation
"Rue du Rouge-Gorge - Roodborstjestraat",,,way
"Rue du Rouleau - Rolstraat",,,way
"Rue du Ruanda - Ruandastraat",,,relation
"Rue du Rubis - Robijnstraat",,,relation
"Rue du Ruisseau - Beekstraat",,,relation
"Rue du Rupel - Rupelstraat",,,way
"Rue du Saint-Esprit - Heilige Geeststraat",,,relation
"Rue du Sansonnet - Spreeuwstraat",,,relation
"Rue du Saphir - Saffierstraat",,,relation
"Rue du Saule - Wilgstraat",,,relation
"Rue du Savoir - Kennisstraat",,,relation
"Rue du Sceptre - Scepterstraat",,,relation
"Rue du Sceptre - Skepterstraat",,,relation
"Rue du Sel - Zoutstraat",,,relation
"Rue du Serment - Eedstraat",,,relation
"Rue du Serpentin - Spiraalbuisstraat",,,relation
"Rue du Serpolet - Wilde Tijmstraat",,,relation
"Rue du Sextant - Sextantstraat",,,relation
"Rue du Sillon - Voorstraat",,,relation
"Rue du Siphon - Duikerstraat",,,relation
"Rue du Solarium - Solariumstraat",,,relation
"Rue du Soleil - Zonnestraat",,,relation
"Rue du Sonnet - Sonnetstraat",,,relation
"Rue du Souvenir - Gedachtenisstraat",,,relation
"Rue du Stade - Stadionstraat",,,way
"Rue du Symbole - Zinnebeeldstraat",,,relation
"Rue du Tabellion - Notarisstraat",,,way
"Rue du Temple - Tempelstraat",,,relation
"Rue du Temps des Cerises - Kersentijdstraat",,,relation
"Rue du Texas - Texasstraat",,,relation
"Rue du Tilleul - Lindestraat",,,relation
"Rue du Timon - Disselstraat",,,relation
"Rue du Tir - Schietbaanstraat",,,relation
"Rue du Tivoli - Tivolistraat",,,relation
"Rue du Tocsin - Stormklokstraat",,,relation
"Rue du Tournoi - Steekspelstraat",,,way
"Rue du Transvaal - Transvaalstraat",,,relation
"Rue du Travail - Arbeidsstraat",,,relation
"Rue du Triage - Hakbosstraat",,,way
"Rue du Troglodyte - Holbewonerstraat",,,way
"Rue du Trône - Troonstraat",,,relation
"Rue du Trophée - Tropeestraat",,,relation
"Rue du Tulipier - Tulpeboomstraat",,,way
"Rue du Vallon - Kleine Dalstraat",,,relation
"Rue du Vautour - Gierstraat",,,way
"Rue du Verdier - Groenvinkstraat",,,relation
"Rue du Verger - Boomgaardstraat",,,way
"Rue du Verregat - Verregatstraat",,,relation
"Rue du Viaduc - Viaductstraat",,,relation
"Rue du Vieux Marché aux Grains - Oude Graanmarktstraat",,,relation
"Rue du Vieux Moulin - Oude Molenstraat",,,way
"Rue du Vignoble - Wijngaardstraat",,,way
"Rue du Village - Dorpsstraat",,,relation
"Rue du Village Européen - Europadorpstraat",,,relation
"Rue du Villageois - Dorpelingenstraat",,,way
"Rue du Vindictive - Vindictivestraat",,,relation
"Rue du Vivier - Visvijverstraat",,,relation
"Rue du Wagon - Wagenstraat",,,way
"Rue du Wilder - Wilderstraat",,,relation
"Rue du Wimpelberg - Wimpelbergstraat",,,relation
"Rue du Witloof - Witloofstraat",,,relation
"Rue du Wolvenberg - Wolvenbergstraat",,,way
"Rue du Zénith - Zenitstraat",,,relation
"Rue du Zodiaque - Dierenriemstraat",,,way
"Ruelle du Bouc Émissaire - Zondebokstraatje",,,way
Schaarbeeklei,,,way
Schoolgat,,,relation
"Sentier 116 - Voetweg 116",,,way
"Sentier Melati - Melatipad",,,way
"Sentier d'Auderghem - Oudergemvoetpad",,,way
"Sentier de Grasdelle - Grasdellepad",,,way
"Sentier de Waterloo - Waterloopad",,,way
"Sentier de l'Améthyste - Amethistpad",,,way
"Sentier de l'Élagueur - Snoeierspad",,,way
"Sentier de l'Embarcadère - Steigerpad",,,way
"Sentier de la Cambre - Ter Kamerenvoetpad",,,way
"Sentier de la Drève - Dreefpad",,,relation
"Sentier de la Duchesse - Hertoginnenpad",,,way
"Sentier de la Ferme à Chicons - Witloofboerderijpad",,,way
"Sentier de la Fontaine - Fonteinpad",,,way
"Sentier de la Gare",,,way
"Sentier de la Glaisière - Kleemputpad",,,way
"Sentier de la Marjolaine - Marjoleinpad",,,way
"Sentier de la Pépinière - Kwekerijpad",,,way
"Sentier de la Petite Espinette - Kleine Hutvoetpad",,,way
"Sentier de la Renarde - Moervospad",,,way
"Sentier de la Source Laineuse - Wollenborrepad",,,way
"Sentier de la Turquoise - Turkooispad",,,way
"Sentier des Adonides - Adonissenpad",,,way
"Sentier des Bergeronnettes - Kwikstaartenpad",,,way
"Sentier des Bouleaux - Berkenvoetpad",,,way
"Sentier des Canotiers - Canoerspad",,,way
"Sentier des Chènes - Eikenvoetpad",,,way
"Sentier des Cinéraires - Asplantenpad",,,way
"Sentier des Ecureuils - Eekhoorntjespad",,,way
"Sentier des Églantiers - Egelantierpad",,,way
"Sentier des Endymions - Boshyacintenvoetpad",,,way
"Sentier des Fougères - Varensvoetpad",,,way
"Sentier des Maraudeurs - Plunderaarspad",,,way
"Sentier des Merles - Merelspad",,,way
"Sentier des Mésanges - Mezenpad",,,way
"Sentier des Muguets - Meibloemenvoetpad",,,way
"Sentier des Muscardins - Hazelmuizenpad",,,way
"Sentier des Myosotis - Vergeet Mij Nietjespad",,,way
"Sentier des Peupliers - Populierenpad",,,way
"Sentier des Pins - Pijnenvoetpad",,,way
"Sentier des Pinsons - Vinkenpad",,,way
"Sentier des Pommes - Appelgang",,,way
"Sentier des Putois - Bunzingenvoetpad",,,way
"Sentier des Rameurs - Roeierspad",,,way
"Sentier des Sables - Zavelvoetpad",,,way
"Sentier des Sorbiers - Lijsterbesbomenvoetweg",,,way
"Sentier du Basset - Dashondweg",,,way
"Sentier du Béryl - Berilpad",,,way
"Sentier du Bocq - Bocqvoetweg",,,way
"Sentier du Boxer - Boxerweg",,,way
"Sentier du Broek - Broekweg",,,relation
"Sentier du Caudael - Caudaelvoetpad",,,way
"Sentier du Chien de Berger - Herdershondweg",,,way
"Sentier du Cocker - Cockerweg",,,way
"Sentier du Cortenbach - Cortenbachpad",,,way
"Sentier du Crabbegat - Crabbegatpad",,,way
"Sentier du Hollebeek - Hollebeekpad",,,way
"Sentier du Jade - Jadepad",,,way
"Sentier du Lévrier - Windhondweg",,,way
"Sentier du Martin Pêcheur - IJsvogelvoetpad",,,way
"Sentier du Moulin à eau - Watermolenpad",,,way
"Sentier du Pèlerin - Pelgrimspad",,,way
"Sentier du Setter - Setterweg",,,way
"Sentier du Vallon des Chênes - Eikendalpad",,,way
"Sentier du Vallon des Chênes - Eikendalvoetpad",,,way
"Sentier du Verger - Boomgaardpad",,,relation
"Sentier du Vuylbeek - Vuilbeekpad",,,way
"Sentier du Vuylbeek - Vuilbeekvoetpad",,,way
"Sentier du Zircon - Zirkoonpad",,,way
"Sentier du pèlerin - Pelgrimspad",,,way
Seringenstraat,,,relation
Sint-Jansbergsteenweg,,,way
Sleutelplasstraat,,,way
Sparrenweg,,,way
"Square Alexandre - Alexandreplein",,,way
"Square Amnesty International - Amnesty Internationalplein",,,way
"Square Armand Steurs - Armand Steurssquare",,,way
"Square Atomium-André Waterkeyn - Atomium-Andre Waterkeynsquare",,,relation
"Square Cardinal Cardijn - Kardinaal Cardijnplantsoen",,,way
"Square Clémentine - Clementinasquare",,,way
"Square Coghen - Coghensquare",,,relation
"Square De Fré - De Frésquare",,,way
"Square De Guise - De Guiseplein",,,relation
"Square Docteur Decroly - Dokter Decrolysquare",,,way
"Square Eddy Merckx - Eddy Merckxsquare",,,way
"Square Gutenberg - Gutenbergsquare",,,way
"Square Herschel Grynszpan - Herschel Grynszpansquare",,,way
"Square Jules De Trooz - Jules De Troozsquare",,,way
"Square Léopold II - Leopold II Plein",,,way
"Square Louisa - Louisaplantsoen",,,relation
"Square Maréchal Montgomery - Maarschalk Montgomeryplein",,,way
"Square Omer Denis - Omer Denissquare",,,way
"Square Patrice Lumumba - Patrice Lumumbasquare",,,way
"Square Princesse Jean de Mérode - Prinses Jean de Mérodeplein",,,way
"Square Sainctelette - Sainctelettesquare",,,way
"Square Servaes Hoedemaekers - Servaas Hoedemaekerssquare",,,way
"Square Velghe - Velghesquare",,,way
"Square Willy Authom - Willy Authomsquare",,,way
"Square de Biarritz - Biarritzsquare",,,relation
"Square de Boondael - Boondaalsesquare",,,relation
"Square de La Fraternelle - La Fraternellesquare",,,relation
"Square de Léopoldville - Leopoldstadplein",,,relation
"Square de Meudon - Meudonplein",,,way
"Square de l'Accueil - Onthaalsquare",,,relation
"Square de l'Améthyste - Amethistsquare",,,relation
"Square de l'Arbalète - Kruisboogsquare",,,way
"Square de l'Atomium - Atomiumsquare",,,relation
"Square de l'Aviation - Luchtvaartsquare",,,relation
"Square de l'Europe - Europaplein",,,relation
"Square de l'Onyx - Onyxsquare",,,relation
"Square de la Cerisaie - Kerseboomgaardsquare",,,way
"Square de la Cité Modèle - Modelwijksquare",,,relation
"Square de la Croix Rouge - Rode-Kruissquare",,,way
"Square de la Délivrance - Verlossingssquare",,,way
"Square de la Diligence - Postkoetssquare",,,relation
"Square de la Frégate - Fregatvogelsquare",,,relation
"Square de la Putterie - Putterijsquare",,,relation
"Square de la Quiétude - Gerustheidsplein",,,relation
"Square de la République Argentine - Republiek Argentinië Square",,,way
"Square de la Résidence - Residentiesquare",,,relation
"Square de la Turquoise - Turkooissquare",,,relation
"Square des Archiducs - Aartshertogensquare",,,way
"Square des Bacchantes - Bacchantensquare",,,relation
"Square des Blindés - Pantsertroepensquare",,,way
"Square des Bruxellois - Brusselaarsplein",,,way
"Square des Cicindèles - Zandkeverssquare",,,way
"Square des Combattants - Strijderssquare",,,relation
"Square des Héros - Heldensquare",,,way
"Square des Latins - Latijnensquare",,,relation
"Square des Libérateurs - Bevrijderssquare",,,relation
"Square des Linaigrettes - Wollegrassquare",,,relation
"Square des Martyrs juifs - Joodse-Martelarensquare",,,way
"Square des Mérises - Wilde Kersensquare",,,relation
"Square des Mirabelles - Mirabellensquare",,,way
"Square des Nations - Natiënsquare",,,relation
"Square des Oriflammes - Oriflammensquare",,,relation
"Square des Pierres Grises - Grijze Steenplein",,,relation
"Square des Privilèges - Privilegiënsquare",,,relation
"Square des Vétérans Coloniaux - Koloniale-Veteranensquare",,,relation
"Square du Bastion - Bolwerksquare",,,relation
"Square du Bia Bouquet - Bia Bouquetsquare",,,way
"Square du Castel Fleuri - Castel Fleurisquare",,,way
"Square du Centenaire - Eeuwfeestsquare",,,relation
"Square du Grenat - Granaatsquare",,,relation
"Square du Manège - Rijschoolplein",,,relation
"Square du Sacré-Cœur - Heilig-Hartsquare",,,way
"Square du Solbosch - Solbossquare",,,relation
"Square du Souvenir - Gedachtenissquare",,,way
"Square du Souverain - Vorstsquare",,,way
"Square du Val de la Cambre - Terkamerendalsquare",,,relation
"Square du Vieux Tilleul - Oude-Lindesquare",,,relation
Sterstraat,,,way
Stuyvenberg,,,relation
Sukkelweg,,,way
"Tenbosch - Tenbos",,,way
Tenreuken,,,way
Tentoonstellingslaan,,,way
Terhulpsesteenweg,,,way
"The Mint",,,way
"Théatre de verdure",,,way
"Thon Passage",,,way
"Tir aux Pigeons - Duivenschieting",,,relation
Tomberg,,,relation
Trassersweg,,,relation
Treurenberg,,,relation
"Trois Tilleuls - Drie Linden",,,way
Tuinbouw,,,relation
Tulpenstraat,,,relation
"Tunnel Cinquantenaire - Jubelparktunnel",,,way
"Tunnel Cortenbergh - Kortenbergtunnel",,,way
"Tunnel Loi - Wettunnel",,,way
"Tunnel Stéphanie - Stefaniatunnel",,,way
"Tunnel Tervuren - Tervurentunnel",,,way
"Tunnel de la Woluwe - Woluwetunnel",,,way
"Val Maria - Mariëndaal",,,relation
"Val de Marne - Marnedal",,,relation
"Val de la Futaie - Hogebomendaal",,,relation
"Val des Becasses - Snippendal",,,relation
"Val des Epinettes - Doorndaal",,,relation
"Val des Perdreaux - Patrijzendal",,,relation
"Val des Seigneurs - Herendal",,,relation
"Vallon d'Ohain - Ohaindal",,,way
"Venelle Bleue - Blauwdreveken",,,relation
"Venelle Schubert - Schubertsteeg",,,way
"Venelle au Palio - Paliosteeg",,,relation
"Venelle aux Coins de Terre - Moestuinsteeg",,,relation
"Venelle aux Jeux - Speeltuindreveken",,,relation
"Venelle aux Quatre Nœuds - Vier-Knopensteeg",,,relation
"Venelle du Champ du Moulin - Molenveldsteeg",,,relation
"Venelle en Boucle - Lussteeg",,,relation
"Verlengde Stallestraat",,,way
"Viaduct Zeekanaal Brussel-Schelde",,,way
"Vieille Rue du Moulin - Oude Molenstraat",,,way
"Vieux Chemin - Oude Weg",,,way
"Vieux Marché aux Grains - Oude Graanmarkt",,,way
Vlieraardeweg,,,way
"Voermansgang - Impasse du Roulier",,,way
"Voie 1 - Spoor 1",,,way
"Voie 2 - Spoor 2",,,way
"Voiliergang - Impasse de la Giroflee",,,way
Vrijheidsstraat,,,way
"Waterloopad - Sentier de Waterloo",,,way
"Waterloose Steenweg",,,relation
"Watermael Shopping",,,way
"Wekkergang - Impasse du Réveil",,,way
Welriekendedreef,,,way
Windmolenberg,,,relation
Woluwedal,,,way
Woluwelaan,,,way
Woluwepad,,,way
"Zwarte Pijnbomenlaan",,,way
